Taxi ID		Trip Type	Number of Trips		Maximum Fare	Minimum Fare	Average Fare
336		short		36			171.77		18.65		109.81
337		long		3			439.60		376.41		399.39
337		medium		30			370.40		176.50		259.66
337		short		33			178.82		18.96		103.80
338		long		5			494.32		351.22		411.30
338		medium		9			315.46		175.96		236.35
338		short		45			184.73		1.87		88.48
339		long		3			476.96		327.15		413.87
339		medium		14			382.75		173.91		253.13
339		short		32			172.66		14.06		109.34
34		long		2			472.41		353.18		412.80
34		medium		25			362.75		173.88		245.99
34		short		45			196.57		19.12		118.06
340		long		3			414.79		387.28		396.80
340		medium		13			328.57		164.60		231.53
340		short		29			179.42		9.21		102.38
341		long		2			441.87		421.28		431.57
341		medium		20			344.57		182.80		259.77
341		short		34			193.03		40.70		123.73
342		medium		21			358.58		190.02		257.26
342		short		41			181.22		10.24		105.06
343		medium		16			380.95		165.09		264.35
343		short		27			177.92		9.77		114.27
344		long		4			419.80		336.99		380.84
344		medium		24			320.45		165.34		248.29
344		short		34			168.84		25.49		100.89
345		long		2			376.82		367.85		372.33
345		medium		23			337.49		173.05		241.49
345		short		32			187.81		18.73		110.25
346		long		3			434.59		348.57		391.74
346		medium		23			366.28		170.41		258.30
346		short		39			185.53		8.48		96.64
347		long		1			360.28		360.28		360.28
347		medium		20			378.97		176.22		244.78
347		short		36			195.24		28.54		104.41
348		long		3			464.24		368.58		415.54
348		medium		18			374.00		172.71		239.55
348		short		26			194.86		15.51		109.66
349		long		3			402.25		357.74		385.06
349		medium		20			363.03		182.19		249.96
349		short		36			188.09		38.82		113.87
35		long		2			393.25		358.41		375.83
35		medium		21			371.95		177.30		232.55
35		short		40			181.39		16.57		98.47
350		long		2			470.81		384.50		427.65
350		medium		25			360.79		174.69		253.47
350		short		48			193.07		19.67		113.64
351		long		1			452.84		452.84		452.84
351		medium		27			343.11		186.52		248.26
351		short		29			172.46		25.57		109.96
352		long		5			405.34		323.94		369.62
352		medium		16			347.63		180.46		250.89
352		short		42			190.80		27.62		107.81
353		long		2			446.17		382.34		414.25
353		medium		18			325.02		186.63		241.61
353		short		30			180.03		27.98		104.97
354		medium		24			362.32		167.11		238.30
354		short		28			194.48		18.56		120.42
355		long		2			410.71		393.40		402.06
355		medium		26			351.63		174.52		223.70
355		short		34			194.61		10.68		104.32
356		medium		16			354.49		183.31		250.85
356		short		33			173.25		20.59		103.39
357		long		1			389.62		389.62		389.62
357		medium		26			384.88		170.96		277.24
357		short		35			180.87		26.09		110.10
358		medium		25			371.71		187.82		260.90
358		short		37			195.50		17.17		97.64
359		long		4			396.50		329.18		359.00
359		medium		21			359.39		170.19		266.61
359		short		40			172.79		10.86		105.81
36		long		1			400.42		400.42		400.42
36		medium		20			349.30		168.69		240.89
36		short		39			188.47		19.23		111.35
360		long		3			426.32		410.31		416.26
360		medium		26			359.13		176.25		255.82
360		short		44			185.31		17.47		100.77
361		long		1			432.12		432.12		432.12
361		medium		22			340.41		170.09		236.89
361		short		40			181.90		5.32		100.04
362		long		3			461.02		395.93		420.39
362		medium		16			306.38		174.08		232.45
362		short		33			190.77		12.03		109.87
363		long		2			447.14		406.82		426.98
363		medium		18			362.96		188.29		236.80
363		short		30			188.40		14.30		102.39
364		long		1			377.62		377.62		377.62
364		medium		26			373.09		180.87		267.87
364		short		34			173.95		43.86		100.86
365		long		1			435.14		435.14		435.14
365		medium		28			347.97		168.67		251.48
365		short		47			186.82		6.89		99.98
366		long		2			457.30		404.24		430.77
366		medium		19			324.16		174.41		255.53
366		short		37			183.62		8.34		102.85
367		long		1			428.97		428.97		428.97
367		medium		18			336.47		183.70		250.54
367		short		41			181.52		8.33		93.54
368		long		1			445.75		445.75		445.75
368		medium		17			341.19		191.68		248.98
368		short		32			183.56		55.87		115.92
369		long		1			396.12		396.12		396.12
369		medium		17			321.20		178.74		236.47
369		short		37			176.27		12.22		94.81
37		medium		23			363.25		172.09		253.52
37		short		38			189.13		16.51		100.35
370		medium		20			367.99		182.87		252.08
370		short		34			177.56		34.65		104.36
371		long		2			420.78		339.22		380.00
371		medium		27			343.40		168.81		242.91
371		short		36			180.82		10.05		98.13
372		medium		25			382.69		175.54		237.09
372		short		41			182.01		9.41		106.96
373		long		2			409.07		329.34		369.20
373		medium		22			378.51		179.05		244.46
373		short		45			184.16		16.58		109.38
374		long		1			394.36		394.36		394.36
374		medium		31			361.51		163.49		237.33
374		short		44			192.12		16.01		102.43
375		long		2			444.74		393.66		419.20
375		medium		24			331.87		166.55		227.71
375		short		45			180.40		19.34		117.70
376		long		1			483.06		483.06		483.06
376		medium		18			338.67		186.99		242.77
376		short		34			187.59		21.89		108.35
377		long		1			397.46		397.46		397.46
377		medium		32			336.25		168.90		241.23
377		short		32			184.22		10.17		115.12
378		long		1			339.96		339.96		339.96
378		medium		31			398.41		163.34		256.49
378		short		31			162.76		9.75		92.01
379		long		1			417.21		417.21		417.21
379		medium		15			350.47		181.75		233.25
379		short		39			195.18		7.71		102.42
38		medium		21			352.69		185.25		236.19
38		short		39			166.34		13.34		105.93
380		medium		23			338.60		185.60		265.59
380		short		42			173.82		19.90		101.50
381		long		2			354.70		343.68		349.19
381		medium		18			325.42		187.79		240.89
381		short		38			176.46		13.12		105.18
382		long		1			376.93		376.93		376.93
382		medium		19			344.51		179.12		228.15
382		short		40			195.98		26.47		97.41
383		long		3			431.46		358.82		389.82
383		medium		30			299.72		178.34		237.53
383		short		37			181.52		37.97		120.16
384		long		2			439.20		416.31		427.75
384		medium		28			377.34		170.57		255.40
384		short		32			194.64		30.08		117.02
385		medium		28			373.49		175.53		247.16
385		short		41			173.66		21.57		96.42
386		medium		26			354.63		168.14		244.21
386		short		42			193.07		4.90		109.56
387		medium		25			330.96		166.84		231.25
387		short		35			187.34		9.79		100.71
388		long		1			457.48		457.48		457.48
388		medium		16			362.33		190.18		256.59
388		short		34			177.21		14.21		109.35
389		long		1			341.53		341.53		341.53
389		medium		20			311.66		183.54		237.17
389		short		36			186.53		23.18		114.27
39		long		5			449.18		340.36		397.12
39		medium		21			359.77		169.71		234.43
39		short		36			194.78		17.93		110.72
390		long		4			427.43		335.39		371.04
390		medium		21			328.57		179.17		250.91
390		short		31			188.57		48.00		107.82
391		long		2			391.86		370.96		381.41
391		medium		23			361.93		169.98		251.73
391		short		34			157.86		17.73		98.76
392		long		2			417.00		380.48		398.74
392		medium		14			303.51		176.53		243.13
392		short		26			191.05		28.52		108.66
393		long		3			452.03		376.02		406.22
393		medium		20			343.11		184.24		231.93
393		short		35			151.96		23.33		103.20
394		long		3			452.41		409.06		424.26
394		medium		16			355.19		168.69		218.26
394		short		31			186.91		14.50		103.55
395		long		2			430.45		367.39		398.92
395		medium		20			350.93		174.23		232.33
395		short		36			164.91		42.32		103.28
396		long		3			387.88		367.40		376.55
396		medium		16			327.24		179.27		253.46
396		short		39			190.46		3.16		99.85
397		medium		26			380.37		178.62		243.19
397		short		33			183.21		6.83		94.89
398		long		2			415.97		351.37		383.67
398		medium		35			384.54		167.49		247.53
398		short		27			175.14		47.56		105.18
399		long		2			409.21		379.48		394.35
399		medium		17			314.22		173.48		247.07
399		short		42			165.07		23.44		95.62
4		long		1			341.24		341.24		341.24
4		medium		23			355.41		170.15		259.83
4		short		43			164.04		11.85		96.56
40		long		1			477.69		477.69		477.69
40		medium		27			343.97		179.92		249.06
40		short		31			162.43		29.43		101.20
400		long		1			420.71		420.71		420.71
400		medium		19			379.32		196.24		258.14
400		short		32			163.83		9.76		96.39
401		long		3			390.22		375.66		380.76
401		medium		18			355.46		179.05		240.81
401		short		37			182.98		20.01		99.34
402		long		3			535.89		341.32		424.45
402		medium		27			338.26		163.51		248.13
402		short		26			197.32		27.22		111.92
403		long		2			430.37		397.31		413.84
403		medium		25			340.17		184.87		239.76
403		short		41			176.74		25.48		101.46
404		long		2			385.74		361.77		373.75
404		medium		25			378.05		181.82		236.94
404		short		30			187.74		32.35		119.67
405		long		2			384.44		367.06		375.75
405		medium		16			349.08		183.66		256.47
405		short		34			190.65		31.77		109.86
406		long		2			465.63		418.89		442.26
406		medium		24			344.20		165.00		242.48
406		short		37			187.99		8.24		97.86
407		long		2			414.80		391.26		403.03
407		medium		22			386.13		175.04		246.49
407		short		33			191.28		24.14		110.94
408		long		3			414.42		369.89		390.46
408		medium		20			334.00		176.80		250.50
408		short		37			178.15		4.60		95.21
409		long		2			395.98		361.96		378.97
409		medium		22			348.08		174.04		253.77
409		short		34			195.07		22.48		115.79
41		long		1			435.85		435.85		435.85
41		medium		24			352.95		179.42		256.27
41		short		29			192.62		16.37		108.81
410		long		2			489.45		399.87		444.66
410		medium		24			343.39		176.46		252.78
410		short		37			172.82		15.31		116.03
411		long		1			373.89		373.89		373.89
411		medium		23			344.47		164.76		269.20
411		short		40			194.15		36.34		106.91
412		long		4			439.07		367.58		397.44
412		medium		28			370.87		180.95		240.92
412		short		41			183.96		37.10		109.34
413		long		2			420.72		401.71		411.21
413		medium		13			371.31		189.57		259.05
413		short		36			178.64		26.11		93.48
414		long		4			462.49		386.86		423.67
414		medium		17			310.08		170.75		227.63
414		short		27			158.24		30.29		102.31
415		medium		17			307.86		169.83		236.34
415		short		32			193.06		8.57		98.71
416		medium		23			342.44		191.91		270.60
416		short		31			186.26		19.54		98.49
417		medium		25			361.01		182.67		240.66
417		short		33			179.36		30.83		106.05
418		long		2			387.62		363.97		375.80
418		medium		15			317.40		195.63		236.93
418		short		39			182.86		22.33		111.79
419		long		2			406.92		384.16		395.54
419		medium		27			359.91		184.74		236.83
419		short		36			190.48		12.01		106.61
42		long		3			442.82		361.63		408.14
42		medium		12			352.30		199.95		274.65
42		short		36			189.08		11.15		107.98
420		long		2			383.49		366.15		374.82
420		medium		29			373.00		191.48		254.51
420		short		27			174.15		27.54		101.28
421		long		3			411.14		343.42		377.99
421		medium		12			323.19		185.94		246.51
421		short		36			179.79		34.78		110.37
422		long		2			441.40		408.54		424.97
422		medium		28			395.15		168.84		244.50
422		short		40			185.16		8.70		106.57
423		long		3			408.70		372.57		387.31
423		medium		19			337.16		175.16		247.05
423		short		31			185.76		7.02		106.21
424		long		3			441.86		403.84		427.77
424		medium		27			367.01		168.95		255.12
424		short		51			186.86		16.98		104.30
425		medium		32			361.34		161.55		248.95
425		short		32			187.95		15.34		100.25
426		long		3			439.26		414.35		423.27
426		medium		26			345.47		171.18		254.68
426		short		38			185.09		8.79		95.44
427		long		1			407.11		407.11		407.11
427		medium		21			377.95		170.01		251.61
427		short		30			189.72		12.93		111.46
428		medium		20			334.91		171.55		238.15
428		short		34			190.54		19.91		102.41
429		long		4			477.10		348.91		420.65
429		medium		16			347.63		203.01		252.10
429		short		41			176.67		25.84		99.46
43		long		3			408.88		379.26		397.29
43		medium		15			349.73		167.07		264.58
43		short		41			192.40		17.05		104.76
430		long		3			414.62		351.75		385.20
430		medium		23			360.23		183.14		261.15
430		short		40			170.32		6.09		104.21
431		long		1			363.83		363.83		363.83
431		medium		28			370.11		161.09		268.28
431		short		32			171.15		6.67		96.62
432		long		2			381.84		353.22		367.53
432		medium		22			350.93		182.73		243.29
432		short		31			192.18		44.77		108.88
433		long		1			397.35		397.35		397.35
433		medium		23			347.15		161.80		241.74
433		short		42			195.49		27.43		120.37
434		long		3			403.70		355.29		371.72
434		medium		27			358.75		170.45		246.95
434		short		25			176.24		43.39		116.07
435		long		1			366.15		366.15		366.15
435		medium		24			349.33		174.55		250.95
435		short		33			179.38		28.61		103.78
436		long		2			415.22		374.92		395.07
436		medium		29			369.01		170.56		223.55
436		short		35			196.13		38.45		120.35
437		long		1			431.26		431.26		431.26
437		medium		17			313.65		180.48		234.48
437		short		37			175.13		16.36		105.86
438		long		3			408.81		341.05		384.17
438		medium		26			386.45		173.24		269.15
438		short		44			177.89		29.34		105.43
439		long		2			436.88		351.45		394.17
439		medium		19			331.27		177.57		249.97
439		short		27			188.63		29.65		105.21
44		long		3			423.89		385.34		408.60
44		medium		20			372.82		173.96		253.38
44		short		48			193.51		3.83		108.07
440		long		2			411.63		404.42		408.02
440		medium		29			351.40		169.36		240.40
440		short		34			198.45		7.77		106.76
441		long		1			384.52		384.52		384.52
441		medium		12			350.03		187.06		258.03
441		short		35			184.84		11.05		101.69
442		long		3			471.62		368.32		420.61
442		medium		14			286.11		177.81		231.83
442		short		36			187.70		24.61		105.41
443		long		3			390.25		341.07		362.52
443		medium		20			330.03		170.03		221.13
443		short		45			181.44		28.61		102.23
444		long		2			411.24		360.38		385.81
444		medium		18			332.91		175.24		264.22
444		short		38			194.05		35.81		113.08
445		long		2			454.42		391.29		422.86
445		medium		22			316.93		173.30		241.32
445		short		37			192.93		8.36		95.46
446		long		5			410.08		364.92		385.76
446		medium		18			357.22		199.71		263.24
446		short		35			170.71		15.45		107.46
447		long		3			420.49		344.16		385.98
447		medium		17			349.08		164.06		246.61
447		short		27			179.09		32.68		113.36
448		long		1			383.85		383.85		383.85
448		medium		25			318.48		167.62		236.17
448		short		30			175.49		5.63		89.83
449		long		2			382.22		377.37		379.80
449		medium		22			330.18		182.45		238.76
449		short		35			170.72		19.49		100.23
45		long		2			345.05		323.06		334.06
45		medium		17			332.70		179.32		233.11
45		short		30			190.99		7.54		95.17
450		long		4			439.36		363.49		396.89
450		medium		18			315.47		180.84		226.05
450		short		37			168.33		11.45		90.94
451		long		1			407.00		407.00		407.00
451		medium		20			387.88		165.76		255.58
451		short		29			181.90		5.64		91.35
452		long		1			385.70		385.70		385.70
452		medium		18			331.21		184.16		247.10
452		short		34			196.21		13.72		91.98
453		long		1			386.42		386.42		386.42
453		medium		16			371.77		175.10		261.65
453		short		34			172.45		20.65		98.99
454		long		3			391.05		337.43		358.37
454		medium		25			361.06		164.46		243.14
454		short		37			193.88		16.82		105.94
455		long		2			453.29		409.26		431.27
455		medium		22			368.05		172.31		249.49
455		short		36			190.64		29.65		110.51
456		long		1			458.21		458.21		458.21
456		medium		23			353.87		173.09		247.20
456		short		44			186.94		37.22		111.04
457		long		3			528.48		437.53		469.06
457		medium		19			332.39		174.35		247.02
457		short		37			191.69		6.80		107.05
458		long		2			497.09		496.90		497.00
458		medium		20			375.14		173.15		243.10
458		short		38			189.98		9.81		91.74
459		long		3			472.80		366.12		412.55
459		medium		23			375.33		202.53		269.30
459		short		33			196.28		23.36		103.72
46		long		1			405.84		405.84		405.84
46		medium		24			373.96		167.51		250.29
46		short		48			195.90		12.78		110.95
460		medium		21			331.72		173.87		254.50
460		short		38			188.37		11.49		116.70
461		long		2			438.64		419.65		429.14
461		medium		19			369.84		163.55		252.31
461		short		38			190.00		12.64		103.62
462		long		3			421.02		348.81		394.45
462		medium		21			360.72		194.13		259.40
462		short		39			171.04		23.56		108.52
463		long		2			423.90		362.25		393.07
463		medium		21			337.28		172.49		260.03
463		short		39			179.72		12.21		96.67
464		long		1			411.18		411.18		411.18
464		medium		16			315.87		174.13		251.27
464		short		31			179.70		34.47		113.75
465		long		1			432.79		432.79		432.79
465		medium		24			344.23		186.55		245.25
465		short		39			191.41		11.13		104.06
466		long		1			413.93		413.93		413.93
466		medium		12			339.01		181.52		240.50
466		short		32			186.01		11.59		98.75
467		long		2			453.24		401.22		427.23
467		medium		25			300.24		180.19		238.82
467		short		36			186.58		32.01		117.67
468		long		2			429.32		396.21		412.76
468		medium		27			389.02		166.36		238.60
468		short		30			186.00		32.35		102.67
469		long		1			369.96		369.96		369.96
469		medium		21			346.59		182.48		245.46
469		short		39			185.79		9.20		108.27
47		long		3			439.15		342.81		386.43
47		medium		25			324.39		160.57		232.28
47		short		37			184.03		22.20		110.98
470		long		1			385.62		385.62		385.62
470		medium		21			382.45		165.57		246.20
470		short		35			175.47		15.40		98.47
471		long		5			466.28		387.85		434.49
471		medium		22			364.70		164.49		238.67
471		short		27			180.31		34.70		98.28
472		long		3			396.65		351.38		381.01
472		medium		18			344.00		189.76		253.92
472		short		34			191.46		40.09		109.56
473		medium		21			356.18		165.02		246.76
473		short		42			178.26		15.13		95.86
474		long		2			473.14		337.24		405.19
474		medium		26			368.13		184.98		249.59
474		short		42			193.50		9.60		88.01
475		long		3			508.08		366.89		420.64
475		medium		20			313.52		169.13		232.73
475		short		38			184.45		22.15		101.35
476		long		3			422.26		369.22		401.10
476		medium		21			353.27		172.12		250.73
476		short		40			187.88		12.71		91.40
477		medium		23			348.29		167.47		246.57
477		short		42			165.49		5.43		99.01
478		long		4			418.65		340.45		390.05
478		medium		24			344.86		176.79		241.51
478		short		25			168.60		12.30		105.49
479		long		2			416.98		386.78		401.88
479		medium		19			366.92		183.46		262.54
479		short		43			178.11		22.23		111.92
48		long		2			464.80		359.66		412.23
48		medium		24			369.58		186.87		235.81
48		short		45			194.84		14.60		103.95
480		long		2			483.71		394.84		439.27
480		medium		20			341.35		171.72		227.64
480		short		47			167.35		27.81		112.18
481		long		3			391.88		352.70		367.54
481		medium		28			394.10		170.94		256.30
481		short		42			176.39		27.44		96.79
482		long		1			387.93		387.93		387.93
482		medium		26			365.74		174.22		243.58
482		short		33			170.17		14.22		110.53
483		long		2			437.29		389.40		413.35
483		medium		21			303.03		191.46		247.01
483		short		36			173.57		15.60		102.05
484		long		1			429.72		429.72		429.72
484		medium		23			369.98		172.56		245.15
484		short		34			180.03		40.14		120.89
485		long		1			409.94		409.94		409.94
485		medium		16			327.41		174.62		245.42
485		short		28			190.05		26.80		115.79
486		long		2			447.40		401.72		424.56
486		medium		23			318.21		174.06		242.64
486		short		45			188.67		11.99		98.43
487		medium		24			343.07		173.67		241.04
487		short		40			181.24		12.32		109.77
488		long		2			473.27		389.04		431.15
488		medium		18			385.65		169.65		244.40
488		short		29			175.79		29.29		115.67
489		long		2			375.53		358.22		366.88
489		medium		22			340.31		179.27		251.81
489		short		37			186.29		12.65		114.20
49		long		1			407.20		407.20		407.20
49		medium		19			340.73		168.60		217.82
49		short		39			189.53		18.81		103.27
490		long		1			387.17		387.17		387.17
490		medium		18			373.42		169.70		248.65
490		short		36			189.64		16.04		104.80
491		long		3			403.69		399.71		401.86
491		medium		28			363.12		174.25		249.94
491		short		37			166.63		13.64		94.07
492		long		5			432.14		344.49		396.57
492		medium		33			344.38		166.78		242.96
492		short		32			189.02		32.19		105.87
493		long		1			350.96		350.96		350.96
493		medium		20			310.72		176.16		233.75
493		short		31			191.44		42.49		121.81
494		long		1			406.49		406.49		406.49
494		medium		20			349.29		190.60		246.42
494		short		32			176.20		20.30		94.07
495		long		1			388.04		388.04		388.04
495		medium		21			343.73		179.55		248.40
495		short		29			169.24		12.86		95.54
496		long		3			407.51		354.60		389.58
496		medium		29			334.29		170.03		237.67
496		short		43			186.70		4.52		107.24
497		long		1			547.02		547.02		547.02
497		medium		28			322.96		168.13		247.51
497		short		30			176.65		17.18		100.00
498		long		2			380.81		360.38		370.60
498		medium		22			384.07		179.38		248.82
498		short		29			184.99		12.28		105.89
499		long		1			353.92		353.92		353.92
499		medium		23			356.55		178.59		250.03
499		short		37			184.37		7.35		90.49
5		long		1			466.75		466.75		466.75
5		medium		24			334.69		167.50		250.77
5		short		33			185.64		12.02		89.24
50		long		1			432.42		432.42		432.42
50		medium		19			363.27		188.97		256.98
50		short		36			169.72		32.29		118.18
51		long		1			396.14		396.14		396.14
51		medium		19			350.34		183.18		247.42
51		short		34			185.90		8.96		97.36
52		long		2			365.24		348.37		356.81
52		medium		23			355.31		164.90		231.12
52		short		38			158.61		20.26		95.79
53		medium		26			365.68		179.50		261.11
53		short		33			178.03		3.96		105.54
54		long		1			517.52		517.52		517.52
54		medium		26			361.27		162.84		243.66
54		short		34			190.50		20.54		109.88
55		long		2			482.82		385.22		434.02
55		medium		18			330.93		198.05		258.60
55		short		41			180.68		13.41		110.28
56		long		3			464.74		404.61		430.04
56		medium		23			349.29		165.41		237.15
56		short		37			177.71		18.47		95.95
57		long		7			469.25		331.81		398.55
57		medium		29			345.40		165.96		248.11
57		short		28			176.96		2.62		94.02
58		long		1			397.29		397.29		397.29
58		medium		20			384.12		178.83		260.04
58		short		40			186.33		32.76		106.45
59		long		3			454.31		370.03		414.07
59		medium		21			369.47		171.17		248.98
59		short		40			185.83		20.83		114.54
6		long		2			440.67		362.26		401.46
6		medium		22			332.74		171.80		246.26
6		short		33			168.70		24.36		108.31
60		long		2			439.72		366.22		402.97
60		medium		26			328.91		188.71		251.37
60		short		31			186.64		25.60		107.31
61		long		3			415.46		368.23		390.49
61		medium		25			374.69		172.49		258.38
61		short		36			190.40		11.30		93.47
62		long		1			435.61		435.61		435.61
62		medium		24			330.48		184.71		257.60
62		short		44			175.36		10.71		105.87
63		long		4			471.92		362.99		402.94
63		medium		12			354.15		199.64		269.08
63		short		41			188.78		23.73		99.28
64		long		1			324.05		324.05		324.05
64		medium		20			379.69		171.43		248.31
64		short		34			158.50		33.04		103.25
65		long		4			433.70		375.35		404.38
65		medium		19			358.42		171.21		245.01
65		short		41			178.85		14.29		111.70
66		long		2			424.86		416.04		420.45
66		medium		24			363.19		165.97		243.63
66		short		39			169.12		18.81		96.30
67		long		3			418.82		338.12		366.34
67		medium		25			371.22		177.76		247.89
67		short		39			186.14		32.84		122.25
68		long		3			458.20		374.39		405.57
68		medium		20			327.19		195.53		252.78
68		short		28			183.64		11.75		90.12
69		medium		31			347.20		166.83		261.20
69		short		33			166.42		41.76		116.98
7		long		3			417.49		330.63		383.42
7		medium		31			357.93		166.28		246.21
7		short		34			183.95		16.25		106.57
70		long		1			397.77		397.77		397.77
70		medium		18			330.55		171.72		233.69
70		short		44			199.19		34.95		117.60
71		long		1			490.95		490.95		490.95
71		medium		29			335.33		176.03		242.20
71		short		40			195.37		18.43		110.46
72		long		1			333.12		333.12		333.12
72		medium		22			325.44		168.50		254.75
72		short		30			187.39		7.25		102.05
73		long		3			480.47		381.87		436.98
73		medium		28			348.11		168.67		248.83
73		short		31			179.66		4.82		96.33
74		long		2			358.92		354.30		356.61
74		medium		25			351.94		178.73		251.83
74		short		30			179.28		19.02		117.97
75		long		1			450.75		450.75		450.75
75		medium		30			345.17		168.16		243.16
75		short		31			177.51		25.45		106.64
76		long		1			429.75		429.75		429.75
76		medium		24			375.20		177.47		261.36
76		short		31			176.78		2.77		105.62
77		long		2			454.22		393.94		424.08
77		medium		22			332.25		167.68		242.54
77		short		35			189.92		36.37		106.96
78		long		1			338.69		338.69		338.69
78		medium		16			324.82		169.53		233.03
78		short		38			188.09		23.68		113.44
79		long		3			432.00		342.96		393.08
79		medium		30			338.32		178.55		234.80
79		short		40			183.33		5.08		111.09
8		long		3			452.07		361.97		414.52
8		medium		28			303.32		173.02		232.13
8		short		35			187.67		42.46		106.99
80		long		3			456.46		338.96		401.92
80		medium		15			280.58		183.65		224.42
80		short		37			194.18		8.53		95.55
81		medium		22			300.19		165.94		234.00
81		short		40			171.78		31.18		111.89
82		long		1			395.72		395.72		395.72
82		medium		16			387.45		178.68		261.23
82		short		33			183.98		16.32		113.71
83		long		1			373.04		373.04		373.04
83		medium		25			329.51		178.85		240.15
83		short		29			180.04		11.92		108.93
84		long		1			415.70		415.70		415.70
84		medium		19			316.31		172.94		239.72
84		short		36			170.66		16.01		97.14
85		long		1			399.96		399.96		399.96
85		medium		18			336.56		165.63		235.00
85		short		35			178.06		11.42		90.30
86		medium		29			335.22		171.06		241.12
86		short		25			190.34		2.41		110.55
87		long		1			457.40		457.40		457.40
87		medium		25			352.78		174.74		261.30
87		short		42			189.97		1.62		103.21
88		long		2			395.87		356.73		376.30
88		medium		27			386.63		174.29		262.96
88		short		45			175.19		10.55		102.16
89		long		2			412.36		394.37		403.37
89		medium		23			349.11		177.87		237.73
89		short		40			188.16		7.46		96.44
9		long		1			432.20		432.20		432.20
9		medium		23			349.95		168.02		262.75
9		short		34			185.71		19.74		99.82
90		medium		17			310.53		180.05		239.65
90		short		53			190.52		12.23		110.01
91		long		2			460.73		375.32		418.02
91		medium		19			318.30		189.29		240.72
91		short		45			180.05		9.13		100.76
92		long		3			433.29		371.25		398.95
92		medium		27			385.03		163.94		249.31
92		short		36			163.99		12.87		108.20
93		long		1			392.21		392.21		392.21
93		medium		20			344.50		186.21		253.47
93		short		32			148.71		15.34		88.93
94		long		3			415.66		362.10		397.28
94		medium		23			314.85		169.47		249.17
94		short		34			186.58		28.78		112.43
95		long		2			418.86		355.92		387.39
95		medium		35			388.78		165.85		252.52
95		short		46			190.98		11.60		100.01
96		long		4			419.30		338.70		380.79
96		medium		16			346.45		176.11		246.55
96		short		41			177.89		9.51		102.50
97		long		1			460.04		460.04		460.04
97		medium		22			310.09		176.87		244.80
97		short		43			181.75		28.61		115.08
98		long		3			411.16		347.06		371.90
98		medium		19			347.31		200.16		260.55
98		short		26			174.54		8.10		101.53
99		long		2			421.94		360.45		391.19
99		medium		25			319.22		177.94		234.32
99		short		35			193.67		15.49		97.76
